"Time","{application=""FEEDSERVICE"", method=""GET"", uri=""/feeds/{userId}""}","{application=""GATEWAY"", method=""GET"", uri=""UNKNOWN""}","{application=""GATEWAY"", method=""POST"", uri=""UNKNOWN""}","{application=""GATEWAY"", method=""PUT"", uri=""NOT_FOUND""}","{application=""GATEWAY"", method=""PUT"", uri=""UNKNOWN""}","{application=""NOTIFICATIONSERVICE"", method=""GET"", uri=""/notifications""}","{application=""NOTIFICATIONSERVICE"", method=""POST"", uri=""/notifications/count""}","{application=""NOTIFICATIONSERVICE"", method=""POST"", uri=""/notifications/{id}""}","{application=""POSTSERVICE"", method=""GET"", uri=""/categories""}","{application=""POSTSERVICE"", method=""GET"", uri=""/posts""}","{application=""POSTSERVICE"", method=""GET"", uri=""/posts/{id}""}","{application=""POSTSERVICE"", method=""GET"", uri=""/posts/{id}/image""}","{application=""POSTSERVICE"", method=""POST"", uri=""/posts""}","{application=""POSTSERVICE"", method=""POST"", uri=""/posts/{id}/comments""}","{application=""POSTSERVICE"", method=""POST"", uri=""/posts/{id}/like""}","{application=""USERSERVICE"", method=""GET"", uri=""/users/{id}""}","{application=""USERSERVICE"", method=""GET"", uri=""/users/{id}/followers""}","{application=""USERSERVICE"", method=""POST"", uri=""/error""}","{application=""USERSERVICE"", method=""POST"", uri=""/users""}","{application=""USERSERVICE"", method=""POST"", uri=""/users/search""}","{application=""USERSERVICE"", method=""PUT"", uri=""/error""}","{application=""USERSERVICE"", method=""PUT"", uri=""/users/{id}""}","{application=""USERSERVICE"", method=""PUT"", uri=""/users/{id}/follow""}"
2024-08-10 17:55:00,26.5 ms,19.4 ms,31.4 ms,NaN,21.3 ms,12.8 ms,12.5 ms,18.7 ms,3.09 ms,14.4 ms,3.40 ms,9.53 ms,63.6 ms,47.5 ms,36.0 ms,3.17 ms,29.3 ms,4.84 ms,16.3 ms,12.5 ms,5.72 ms,17.9 ms,19.5 ms
2024-08-10 17:55:05,26.7 ms,19.4 ms,31.6 ms,NaN,21.3 ms,12.9 ms,12.6 ms,18.7 ms,3.08 ms,14.5 ms,3.39 ms,9.50 ms,64.2 ms,48.6 ms,36.1 ms,3.17 ms,29.3 ms,4.84 ms,16.3 ms,12.5 ms,5.72 ms,17.9 ms,19.5 ms
2024-08-10 17:55:10,26.6 ms,19.4 ms,31.8 ms,9.37 ms,21.2 ms,12.9 ms,12.7 ms,18.9 ms,3.07 ms,14.4 ms,3.40 ms,9.53 ms,65.3 ms,49.2 ms,36.3 ms,3.14 ms,29.3 ms,4.81 ms,16.2 ms,12.5 ms,5.74 ms,17.8 ms,19.4 ms
2024-08-10 17:55:15,26.6 ms,19.4 ms,31.8 ms,9.37 ms,21.2 ms,12.9 ms,12.7 ms,18.9 ms,3.07 ms,14.4 ms,3.40 ms,9.53 ms,65.3 ms,49.2 ms,36.3 ms,3.13 ms,29.3 ms,4.77 ms,16.0 ms,12.6 ms,5.66 ms,17.7 ms,19.3 ms
2024-08-10 17:55:20,26.7 ms,19.4 ms,31.7 ms,9.37 ms,21.1 ms,13.0 ms,12.8 ms,18.8 ms,3.06 ms,14.5 ms,3.39 ms,9.45 ms,64.9 ms,49.2 ms,36.1 ms,3.13 ms,29.3 ms,4.77 ms,16.0 ms,12.6 ms,5.66 ms,17.7 ms,19.3 ms
2024-08-10 17:55:25,26.6 ms,19.4 ms,31.6 ms,9.37 ms,21.2 ms,13.0 ms,12.8 ms,18.7 ms,3.05 ms,14.6 ms,3.37 ms,9.42 ms,64.3 ms,48.5 ms,36.0 ms,3.12 ms,29.4 ms,4.72 ms,16.1 ms,12.7 ms,5.62 ms,17.7 ms,19.4 ms
2024-08-10 17:55:30,26.6 ms,19.4 ms,31.6 ms,9.37 ms,21.2 ms,13.0 ms,12.8 ms,18.7 ms,3.05 ms,14.6 ms,3.37 ms,9.42 ms,64.3 ms,48.5 ms,36.0 ms,3.11 ms,29.5 ms,4.74 ms,16.1 ms,12.8 ms,5.60 ms,17.7 ms,19.4 ms
2024-08-10 17:55:35,26.6 ms,19.4 ms,31.6 ms,9.37 ms,21.3 ms,13.0 ms,12.9 ms,18.8 ms,3.04 ms,14.6 ms,3.36 ms,9.37 ms,64.4 ms,48.2 ms,36.1 ms,3.11 ms,29.5 ms,4.74 ms,16.1 ms,12.8 ms,5.60 ms,17.7 ms,19.4 ms
2024-08-10 17:55:40,26.6 ms,19.4 ms,31.6 ms,9.37 ms,21.3 ms,13.1 ms,12.9 ms,18.9 ms,3.03 ms,14.7 ms,3.35 ms,9.34 ms,64.3 ms,48.2 ms,36.3 ms,3.12 ms,29.7 ms,4.78 ms,16.2 ms,12.6 ms,5.64 ms,17.7 ms,19.5 ms
2024-08-10 17:55:45,26.7 ms,19.4 ms,31.6 ms,9.37 ms,21.3 ms,13.1 ms,12.9 ms,18.9 ms,3.03 ms,14.7 ms,3.35 ms,9.34 ms,64.3 ms,48.2 ms,36.3 ms,3.11 ms,29.8 ms,4.70 ms,16.1 ms,12.6 ms,5.61 ms,17.8 ms,19.5 ms
2024-08-10 17:55:50,26.6 ms,19.5 ms,31.7 ms,9.37 ms,21.2 ms,13.2 ms,13.1 ms,19.0 ms,3.02 ms,14.7 ms,3.34 ms,9.29 ms,64.5 ms,48.3 ms,36.4 ms,3.11 ms,29.8 ms,4.70 ms,16.1 ms,12.6 ms,5.61 ms,17.8 ms,19.5 ms
2024-08-10 17:55:55,26.7 ms,19.5 ms,31.8 ms,9.37 ms,21.3 ms,13.3 ms,13.2 ms,19.1 ms,3.03 ms,14.8 ms,3.35 ms,9.29 ms,64.8 ms,48.4 ms,36.4 ms,3.12 ms,30.0 ms,4.79 ms,16.2 ms,12.8 ms,5.59 ms,17.8 ms,19.5 ms
2024-08-10 17:56:00,26.7 ms,19.5 ms,31.8 ms,9.37 ms,21.3 ms,13.3 ms,13.2 ms,19.1 ms,3.03 ms,14.8 ms,3.35 ms,9.29 ms,64.8 ms,48.4 ms,36.4 ms,3.13 ms,30.3 ms,4.72 ms,16.0 ms,12.9 ms,5.51 ms,17.9 ms,19.6 ms
2024-08-10 17:56:05,26.7 ms,19.5 ms,31.9 ms,9.37 ms,21.4 ms,13.4 ms,13.3 ms,19.1 ms,3.02 ms,14.8 ms,3.34 ms,9.26 ms,65.1 ms,49.4 ms,36.5 ms,3.13 ms,30.3 ms,4.72 ms,16.0 ms,12.9 ms,5.51 ms,17.9 ms,19.6 ms
2024-08-10 17:56:10,26.6 ms,19.5 ms,32.0 ms,9.37 ms,21.3 ms,13.5 ms,13.3 ms,19.3 ms,3.00 ms,14.9 ms,3.34 ms,9.24 ms,64.9 ms,49.6 ms,36.5 ms,3.12 ms,30.5 ms,4.74 ms,15.8 ms,13.0 ms,5.47 ms,17.8 ms,19.5 ms
2024-08-10 17:56:15,26.6 ms,19.5 ms,32.0 ms,9.37 ms,21.3 ms,13.5 ms,13.3 ms,19.3 ms,3.00 ms,14.9 ms,3.34 ms,9.24 ms,64.9 ms,49.6 ms,36.5 ms,3.13 ms,30.6 ms,4.71 ms,15.9 ms,13.0 ms,5.49 ms,17.8 ms,19.5 ms
2024-08-10 17:56:20,26.6 ms,19.5 ms,31.8 ms,9.37 ms,21.3 ms,13.6 ms,13.4 ms,19.2 ms,3.00 ms,15.0 ms,3.32 ms,9.22 ms,63.8 ms,48.9 ms,36.3 ms,3.13 ms,30.6 ms,4.71 ms,15.9 ms,13.0 ms,5.49 ms,17.8 ms,19.5 ms
2024-08-10 17:56:25,26.6 ms,19.5 ms,31.6 ms,9.37 ms,21.3 ms,13.7 ms,13.5 ms,19.1 ms,3.00 ms,15.0 ms,3.32 ms,9.20 ms,63.4 ms,48.9 ms,35.9 ms,3.12 ms,30.7 ms,4.71 ms,15.9 ms,12.9 ms,5.49 ms,17.8 ms,19.6 ms
2024-08-10 17:56:30,26.7 ms,19.5 ms,31.6 ms,9.37 ms,21.3 ms,13.7 ms,13.5 ms,19.1 ms,3.00 ms,15.0 ms,3.32 ms,9.20 ms,63.4 ms,48.9 ms,35.9 ms,3.11 ms,30.8 ms,4.65 ms,15.8 ms,12.9 ms,5.37 ms,17.8 ms,19.5 ms
2024-08-10 17:56:35,26.6 ms,19.5 ms,31.8 ms,9.37 ms,21.3 ms,13.7 ms,13.6 ms,19.0 ms,3.00 ms,15.1 ms,3.31 ms,9.18 ms,64.2 ms,49.2 ms,36.2 ms,3.11 ms,30.8 ms,4.65 ms,15.8 ms,12.9 ms,5.37 ms,17.8 ms,19.5 ms
2024-08-10 17:56:40,26.8 ms,19.5 ms,32.0 ms,9.37 ms,21.2 ms,13.8 ms,13.6 ms,19.3 ms,2.99 ms,15.1 ms,3.30 ms,9.18 ms,64.9 ms,49.3 ms,36.5 ms,3.09 ms,30.7 ms,4.61 ms,15.8 ms,12.8 ms,5.31 ms,17.7 ms,19.5 ms
2024-08-10 17:56:45,26.8 ms,19.5 ms,32.0 ms,9.37 ms,21.2 ms,13.8 ms,13.6 ms,19.3 ms,2.99 ms,15.1 ms,3.30 ms,9.18 ms,64.9 ms,49.3 ms,36.5 ms,3.09 ms,30.8 ms,4.59 ms,15.7 ms,12.8 ms,5.30 ms,17.7 ms,19.4 ms
2024-08-10 17:56:50,26.8 ms,19.5 ms,31.9 ms,9.37 ms,21.1 ms,13.9 ms,13.7 ms,19.2 ms,2.98 ms,15.1 ms,3.29 ms,9.16 ms,65.1 ms,49.5 ms,36.6 ms,3.09 ms,30.8 ms,4.59 ms,15.7 ms,12.8 ms,5.30 ms,17.7 ms,19.4 ms
2024-08-10 17:56:55,26.7 ms,19.5 ms,32.0 ms,9.37 ms,21.2 ms,13.9 ms,13.7 ms,19.4 ms,2.97 ms,15.1 ms,3.29 ms,9.10 ms,64.7 ms,49.6 ms,36.4 ms,3.10 ms,31.0 ms,4.59 ms,15.8 ms,12.9 ms,5.26 ms,17.8 ms,19.5 ms
2024-08-10 17:57:00,26.7 ms,19.5 ms,32.0 ms,9.37 ms,21.2 ms,13.9 ms,13.7 ms,19.4 ms,2.97 ms,15.1 ms,3.29 ms,9.10 ms,64.7 ms,49.6 ms,36.4 ms,3.08 ms,31.1 ms,4.20 ms,15.8 ms,12.9 ms,5.25 ms,17.9 ms,19.5 ms
2024-08-10 17:57:05,26.7 ms,19.5 ms,32.0 ms,9.37 ms,21.3 ms,13.9 ms,13.8 ms,19.5 ms,2.98 ms,15.3 ms,3.28 ms,9.04 ms,64.6 ms,50.0 ms,36.3 ms,3.08 ms,31.1 ms,4.20 ms,15.8 ms,12.9 ms,5.25 ms,17.9 ms,19.5 ms
2024-08-10 17:57:10,26.6 ms,19.4 ms,32.0 ms,9.37 ms,21.2 ms,13.9 ms,13.8 ms,19.5 ms,2.96 ms,15.3 ms,3.27 ms,8.96 ms,64.0 ms,49.9 ms,36.1 ms,3.07 ms,31.2 ms,4.21 ms,15.8 ms,13.0 ms,5.26 ms,18.0 ms,19.4 ms
2024-08-10 17:57:15,26.5 ms,19.4 ms,32.0 ms,9.37 ms,21.2 ms,13.9 ms,13.8 ms,19.5 ms,2.96 ms,15.3 ms,3.27 ms,8.96 ms,64.0 ms,49.9 ms,36.1 ms,3.08 ms,31.5 ms,4.20 ms,15.7 ms,13.0 ms,5.23 ms,17.9 ms,19.4 ms
2024-08-10 17:57:20,26.6 ms,19.4 ms,31.8 ms,9.37 ms,21.2 ms,14.0 ms,13.9 ms,19.6 ms,2.96 ms,15.4 ms,3.25 ms,8.94 ms,63.8 ms,49.6 ms,36.0 ms,3.08 ms,31.5 ms,4.20 ms,15.7 ms,13.0 ms,5.23 ms,17.9 ms,19.4 ms
2024-08-10 17:57:25,26.7 ms,19.5 ms,31.9 ms,9.37 ms,21.3 ms,14.0 ms,14.0 ms,19.6 ms,2.95 ms,15.5 ms,3.24 ms,8.93 ms,64.0 ms,49.6 ms,36.1 ms,3.07 ms,31.6 ms,4.23 ms,15.7 ms,13.0 ms,5.16 ms,18.0 ms,19.5 ms
2024-08-10 17:57:30,26.8 ms,19.5 ms,31.9 ms,9.37 ms,21.3 ms,14.0 ms,14.0 ms,19.6 ms,2.95 ms,15.5 ms,3.24 ms,8.93 ms,64.0 ms,49.6 ms,36.1 ms,3.05 ms,31.8 ms,4.22 ms,15.8 ms,13.0 ms,5.16 ms,18.0 ms,19.6 ms
2024-08-10 17:57:35,26.7 ms,19.5 ms,31.9 ms,9.37 ms,21.4 ms,14.1 ms,14.1 ms,19.5 ms,2.94 ms,15.6 ms,3.23 ms,8.94 ms,63.6 ms,48.9 ms,35.8 ms,3.05 ms,31.8 ms,4.22 ms,15.8 ms,13.0 ms,5.16 ms,18.0 ms,19.6 ms
2024-08-10 17:57:40,26.8 ms,19.6 ms,31.8 ms,9.37 ms,21.4 ms,14.2 ms,14.2 ms,19.5 ms,2.94 ms,15.6 ms,3.24 ms,8.95 ms,63.2 ms,49.1 ms,35.8 ms,3.05 ms,32.1 ms,4.22 ms,15.8 ms,13.2 ms,5.18 ms,18.1 ms,19.6 ms
2024-08-10 17:57:45,26.9 ms,19.6 ms,31.8 ms,9.37 ms,21.4 ms,14.2 ms,14.2 ms,19.5 ms,2.94 ms,15.6 ms,3.24 ms,8.95 ms,63.2 ms,49.1 ms,35.8 ms,3.04 ms,32.3 ms,4.24 ms,15.7 ms,13.3 ms,5.13 ms,18.2 ms,19.6 ms
2024-08-10 17:57:50,26.8 ms,19.7 ms,31.8 ms,9.37 ms,21.3 ms,14.2 ms,14.2 ms,19.4 ms,2.93 ms,15.6 ms,3.24 ms,8.89 ms,62.9 ms,49.0 ms,35.7 ms,3.04 ms,32.3 ms,4.24 ms,15.7 ms,13.3 ms,5.13 ms,18.2 ms,19.6 ms
2024-08-10 17:57:55,26.7 ms,19.6 ms,31.7 ms,9.37 ms,21.4 ms,14.3 ms,14.3 ms,19.3 ms,2.92 ms,15.5 ms,3.25 ms,8.83 ms,63.0 ms,48.9 ms,35.6 ms,3.08 ms,32.5 ms,4.38 ms,15.7 ms,13.4 ms,5.19 ms,18.3 ms,19.6 ms
2024-08-10 17:58:00,26.8 ms,19.6 ms,31.7 ms,9.37 ms,21.4 ms,14.3 ms,14.3 ms,19.3 ms,2.92 ms,15.5 ms,3.25 ms,8.83 ms,63.0 ms,48.9 ms,35.6 ms,3.09 ms,32.6 ms,4.39 ms,15.7 ms,13.5 ms,5.16 ms,18.2 ms,19.7 ms
2024-08-10 17:58:05,26.9 ms,19.7 ms,31.9 ms,9.37 ms,21.4 ms,14.3 ms,14.3 ms,19.0 ms,2.90 ms,15.6 ms,3.22 ms,8.73 ms,63.0 ms,49.5 ms,35.4 ms,3.09 ms,32.6 ms,4.39 ms,15.7 ms,13.5 ms,5.16 ms,18.2 ms,19.7 ms
2024-08-10 17:58:10,26.8 ms,19.7 ms,31.8 ms,9.37 ms,21.4 ms,14.3 ms,14.4 ms,19.1 ms,2.89 ms,15.5 ms,3.18 ms,8.68 ms,62.9 ms,49.6 ms,35.3 ms,3.09 ms,32.7 ms,4.40 ms,15.6 ms,13.7 ms,5.16 ms,18.2 ms,19.7 ms
2024-08-10 17:58:15,26.8 ms,19.7 ms,31.8 ms,9.37 ms,21.4 ms,14.3 ms,14.4 ms,19.1 ms,2.89 ms,15.5 ms,3.18 ms,8.68 ms,62.9 ms,49.6 ms,35.3 ms,3.10 ms,32.9 ms,4.34 ms,15.5 ms,13.7 ms,5.13 ms,18.2 ms,19.6 ms
2024-08-10 17:58:20,26.8 ms,19.7 ms,31.7 ms,9.37 ms,21.4 ms,14.4 ms,14.4 ms,18.8 ms,2.89 ms,15.5 ms,3.18 ms,8.64 ms,62.4 ms,49.8 ms,34.9 ms,3.10 ms,32.9 ms,4.34 ms,15.5 ms,13.7 ms,5.13 ms,18.2 ms,19.6 ms
2024-08-10 17:58:25,27.0 ms,19.7 ms,31.5 ms,9.37 ms,21.4 ms,14.5 ms,14.5 ms,18.8 ms,2.89 ms,15.5 ms,3.20 ms,8.57 ms,62.2 ms,49.7 ms,34.7 ms,3.10 ms,33.0 ms,4.34 ms,15.4 ms,13.7 ms,5.13 ms,18.2 ms,19.6 ms
2024-08-10 17:58:30,26.9 ms,19.7 ms,31.5 ms,9.37 ms,21.4 ms,14.5 ms,14.5 ms,18.8 ms,2.89 ms,15.5 ms,3.20 ms,8.57 ms,62.2 ms,49.7 ms,34.7 ms,3.10 ms,33.1 ms,4.33 ms,15.2 ms,13.7 ms,5.07 ms,18.2 ms,19.5 ms
2024-08-10 17:58:35,26.8 ms,19.6 ms,31.6 ms,9.37 ms,21.2 ms,14.5 ms,14.5 ms,19.0 ms,2.88 ms,15.6 ms,3.21 ms,8.58 ms,62.5 ms,49.8 ms,34.9 ms,3.10 ms,33.1 ms,4.33 ms,15.2 ms,13.7 ms,5.07 ms,18.2 ms,19.5 ms
2024-08-10 17:58:40,26.9 ms,19.7 ms,31.7 ms,9.37 ms,21.2 ms,14.6 ms,14.6 ms,19.0 ms,2.88 ms,15.7 ms,3.21 ms,8.55 ms,62.7 ms,50.0 ms,35.0 ms,3.10 ms,33.3 ms,4.34 ms,15.2 ms,13.8 ms,5.06 ms,17.9 ms,19.4 ms
2024-08-10 17:58:45,27.0 ms,19.7 ms,31.7 ms,9.37 ms,21.2 ms,14.6 ms,14.6 ms,19.0 ms,2.88 ms,15.7 ms,3.21 ms,8.55 ms,62.7 ms,50.0 ms,35.0 ms,3.11 ms,33.5 ms,4.24 ms,15.0 ms,13.8 ms,5.05 ms,17.9 ms,19.5 ms
2024-08-10 17:58:50,27.0 ms,19.8 ms,31.7 ms,9.37 ms,21.2 ms,14.7 ms,14.7 ms,19.1 ms,2.90 ms,15.7 ms,3.22 ms,8.60 ms,63.2 ms,50.2 ms,34.9 ms,3.11 ms,33.5 ms,4.24 ms,15.0 ms,13.8 ms,5.05 ms,17.9 ms,19.5 ms
2024-08-10 17:58:55,27.2 ms,19.8 ms,31.7 ms,9.37 ms,21.3 ms,15.0 ms,14.9 ms,19.0 ms,2.92 ms,15.8 ms,3.23 ms,8.63 ms,63.1 ms,50.6 ms,34.7 ms,3.10 ms,33.5 ms,4.28 ms,15.0 ms,13.9 ms,5.14 ms,17.9 ms,19.5 ms
2024-08-10 17:59:00,27.2 ms,19.8 ms,31.7 ms,9.37 ms,21.3 ms,15.0 ms,14.9 ms,19.0 ms,2.92 ms,15.8 ms,3.23 ms,8.63 ms,63.1 ms,50.6 ms,34.7 ms,3.11 ms,33.8 ms,4.35 ms,15.1 ms,13.8 ms,5.10 ms,17.5 ms,19.4 ms
2024-08-10 17:59:05,27.1 ms,19.8 ms,31.8 ms,9.37 ms,21.2 ms,15.0 ms,14.9 ms,19.1 ms,2.91 ms,15.8 ms,3.22 ms,8.65 ms,62.8 ms,50.5 ms,34.7 ms,3.11 ms,33.8 ms,4.35 ms,15.1 ms,13.8 ms,5.10 ms,17.5 ms,19.4 ms
2024-08-10 17:59:10,27.0 ms,19.8 ms,31.8 ms,9.37 ms,20.9 ms,15.0 ms,14.9 ms,19.1 ms,2.90 ms,15.8 ms,3.22 ms,8.63 ms,62.7 ms,50.5 ms,34.9 ms,3.10 ms,34.0 ms,4.35 ms,14.9 ms,13.7 ms,5.11 ms,17.4 ms,19.2 ms
2024-08-10 17:59:15,27.0 ms,19.8 ms,31.8 ms,9.37 ms,20.9 ms,15.0 ms,14.9 ms,19.1 ms,2.90 ms,15.8 ms,3.22 ms,8.63 ms,62.7 ms,50.5 ms,34.9 ms,3.09 ms,33.9 ms,4.30 ms,15.0 ms,13.7 ms,5.09 ms,17.4 ms,19.1 ms
2024-08-10 17:59:20,27.0 ms,19.8 ms,31.7 ms,9.37 ms,21.0 ms,15.1 ms,14.9 ms,19.0 ms,2.92 ms,15.8 ms,3.24 ms,8.63 ms,63.2 ms,50.3 ms,34.8 ms,3.09 ms,33.9 ms,4.30 ms,15.0 ms,13.7 ms,5.09 ms,17.4 ms,19.1 ms
2024-08-10 17:59:25,27.2 ms,19.9 ms,31.9 ms,9.37 ms,21.2 ms,15.2 ms,15.1 ms,18.8 ms,2.93 ms,15.9 ms,3.26 ms,8.65 ms,63.2 ms,50.4 ms,34.8 ms,3.10 ms,34.5 ms,4.28 ms,15.6 ms,13.7 ms,5.17 ms,17.6 ms,19.2 ms
2024-08-10 17:59:30,27.2 ms,19.9 ms,31.9 ms,9.37 ms,21.2 ms,15.2 ms,15.1 ms,18.8 ms,2.93 ms,15.9 ms,3.26 ms,8.65 ms,63.2 ms,50.4 ms,34.8 ms,3.08 ms,34.8 ms,4.25 ms,15.9 ms,13.7 ms,5.15 ms,17.8 ms,19.5 ms
2024-08-10 17:59:35,27.1 ms,19.9 ms,32.1 ms,9.37 ms,21.2 ms,15.3 ms,15.2 ms,18.9 ms,2.93 ms,16.0 ms,3.25 ms,8.72 ms,62.9 ms,50.3 ms,35.0 ms,3.08 ms,34.8 ms,4.25 ms,15.9 ms,13.7 ms,5.15 ms,17.8 ms,19.5 ms
2024-08-10 17:59:40,27.1 ms,19.9 ms,32.2 ms,9.37 ms,21.2 ms,15.3 ms,15.2 ms,18.9 ms,2.94 ms,16.0 ms,3.25 ms,8.71 ms,62.7 ms,50.0 ms,35.2 ms,3.09 ms,34.9 ms,4.24 ms,15.5 ms,13.7 ms,5.05 ms,17.5 ms,19.5 ms
2024-08-10 17:59:45,27.1 ms,19.9 ms,32.2 ms,9.37 ms,21.2 ms,15.3 ms,15.2 ms,18.9 ms,2.94 ms,16.0 ms,3.25 ms,8.71 ms,62.7 ms,50.0 ms,35.2 ms,3.09 ms,35.0 ms,4.20 ms,15.4 ms,13.8 ms,5.01 ms,17.6 ms,19.3 ms
2024-08-10 17:59:50,27.1 ms,19.9 ms,32.1 ms,9.37 ms,21.1 ms,15.3 ms,15.3 ms,18.9 ms,2.93 ms,15.9 ms,3.25 ms,8.67 ms,63.2 ms,49.0 ms,35.2 ms,3.09 ms,35.0 ms,4.20 ms,15.4 ms,13.8 ms,5.01 ms,17.6 ms,19.3 ms
2024-08-10 17:59:55,27.2 ms,19.9 ms,31.9 ms,NaN,21.2 ms,15.4 ms,15.3 ms,19.0 ms,2.94 ms,16.0 ms,3.26 ms,8.73 ms,62.0 ms,48.3 ms,35.1 ms,3.09 ms,35.1 ms,4.21 ms,15.4 ms,14.0 ms,5.01 ms,17.5 ms,19.4 ms
2024-08-10 18:00:00,27.2 ms,19.9 ms,31.9 ms,NaN,21.2 ms,15.4 ms,15.3 ms,19.0 ms,2.94 ms,16.0 ms,3.26 ms,8.73 ms,62.0 ms,48.3 ms,35.1 ms,3.08 ms,35.3 ms,4.20 ms,15.4 ms,14.1 ms,5.08 ms,17.5 ms,19.4 ms
2024-08-10 18:00:05,27.1 ms,19.9 ms,32.0 ms,NaN,21.2 ms,15.5 ms,15.3 ms,18.9 ms,2.93 ms,16.0 ms,3.26 ms,8.77 ms,62.0 ms,48.2 ms,35.2 ms,3.08 ms,35.3 ms,4.20 ms,15.4 ms,14.1 ms,5.08 ms,17.5 ms,19.4 ms
2024-08-10 18:00:10,27.0 ms,19.9 ms,32.1 ms,NaN,21.2 ms,15.5 ms,15.4 ms,19.0 ms,2.91 ms,15.9 ms,3.26 ms,8.73 ms,62.2 ms,48.2 ms,35.3 ms,3.09 ms,35.4 ms,4.21 ms,15.3 ms,14.2 ms,5.08 ms,17.4 ms,19.4 ms
2024-08-10 18:00:15,27.0 ms,19.9 ms,32.1 ms,NaN,21.2 ms,15.5 ms,15.4 ms,19.0 ms,2.91 ms,15.9 ms,3.26 ms,8.73 ms,62.2 ms,48.2 ms,35.3 ms,3.10 ms,35.5 ms,4.14 ms,15.3 ms,14.3 ms,5.14 ms,17.3 ms,19.5 ms
2024-08-10 18:00:20,27.0 ms,19.8 ms,32.1 ms,NaN,21.2 ms,15.5 ms,15.5 ms,18.9 ms,2.92 ms,16.0 ms,3.26 ms,8.71 ms,62.0 ms,48.2 ms,35.3 ms,3.10 ms,35.5 ms,4.14 ms,15.3 ms,14.3 ms,5.14 ms,17.3 ms,19.5 ms
2024-08-10 18:00:25,27.1 ms,19.8 ms,32.0 ms,NaN,21.2 ms,15.6 ms,15.4 ms,18.8 ms,2.92 ms,15.9 ms,3.25 ms,8.72 ms,61.8 ms,48.2 ms,35.1 ms,3.11 ms,35.5 ms,4.12 ms,15.1 ms,14.4 ms,5.13 ms,17.2 ms,19.5 ms
2024-08-10 18:00:30,27.1 ms,19.8 ms,32.0 ms,NaN,21.2 ms,15.6 ms,15.4 ms,18.8 ms,2.92 ms,15.9 ms,3.25 ms,8.72 ms,61.8 ms,48.2 ms,35.1 ms,3.12 ms,35.8 ms,4.14 ms,15.3 ms,14.4 ms,6.37 ms,17.3 ms,19.5 ms
2024-08-10 18:00:35,27.1 ms,19.9 ms,32.0 ms,NaN,21.2 ms,15.6 ms,15.5 ms,18.6 ms,2.92 ms,15.9 ms,3.25 ms,8.77 ms,61.6 ms,48.1 ms,34.9 ms,3.12 ms,35.8 ms,4.14 ms,15.3 ms,14.4 ms,6.37 ms,17.3 ms,19.5 ms
2024-08-10 18:00:40,27.0 ms,19.9 ms,31.8 ms,NaN,21.1 ms,15.7 ms,15.4 ms,18.4 ms,2.92 ms,15.9 ms,3.24 ms,8.78 ms,61.5 ms,48.0 ms,34.9 ms,3.10 ms,35.8 ms,4.05 ms,15.3 ms,14.3 ms,6.41 ms,17.2 ms,19.4 ms
2024-08-10 18:00:45,27.1 ms,19.9 ms,31.8 ms,NaN,21.1 ms,15.7 ms,15.4 ms,18.4 ms,2.92 ms,15.9 ms,3.24 ms,8.78 ms,61.5 ms,48.0 ms,34.9 ms,3.08 ms,35.6 ms,4.03 ms,15.3 ms,14.3 ms,6.40 ms,17.1 ms,19.3 ms
2024-08-10 18:00:50,27.1 ms,19.9 ms,31.9 ms,NaN,21.1 ms,15.8 ms,15.5 ms,18.4 ms,2.92 ms,16.0 ms,3.24 ms,8.80 ms,61.2 ms,47.6 ms,35.0 ms,3.08 ms,35.6 ms,4.03 ms,15.3 ms,14.3 ms,6.40 ms,17.1 ms,19.3 ms
2024-08-10 18:00:55,27.2 ms,20.0 ms,31.8 ms,NaN,21.1 ms,15.8 ms,15.5 ms,18.2 ms,2.92 ms,16.0 ms,3.22 ms,8.82 ms,61.1 ms,47.5 ms,35.0 ms,3.12 ms,35.7 ms,4.00 ms,15.2 ms,14.3 ms,6.40 ms,17.2 ms,19.3 ms
2024-08-10 18:01:00,27.1 ms,20.0 ms,31.8 ms,NaN,21.1 ms,15.8 ms,15.5 ms,18.2 ms,2.92 ms,16.0 ms,3.22 ms,8.82 ms,61.1 ms,47.5 ms,35.0 ms,3.12 ms,35.9 ms,3.98 ms,15.1 ms,14.4 ms,6.43 ms,17.2 ms,19.2 ms
2024-08-10 18:01:05,27.1 ms,20.0 ms,31.9 ms,NaN,21.0 ms,15.8 ms,15.6 ms,18.1 ms,2.92 ms,15.9 ms,3.23 ms,8.79 ms,62.2 ms,48.2 ms,35.0 ms,3.12 ms,35.9 ms,3.98 ms,15.1 ms,14.4 ms,6.43 ms,17.2 ms,19.2 ms
2024-08-10 18:01:10,27.0 ms,20.7 ms,32.2 ms,NaN,21.7 ms,15.8 ms,15.6 ms,18.0 ms,2.93 ms,16.0 ms,3.23 ms,8.76 ms,62.9 ms,48.4 ms,35.3 ms,3.14 ms,36.3 ms,4.02 ms,15.9 ms,14.8 ms,6.46 ms,17.9 ms,19.9 ms
2024-08-10 18:01:15,27.0 ms,20.7 ms,32.2 ms,NaN,21.7 ms,15.8 ms,15.6 ms,18.0 ms,2.93 ms,16.0 ms,3.23 ms,8.76 ms,62.9 ms,48.4 ms,35.3 ms,3.32 ms,36.5 ms,4.03 ms,16.1 ms,15.2 ms,6.85 ms,18.1 ms,21.0 ms
